EXPERIMENT_ID,API_TYPE,QUERY_TYPE,REPOSITORY,EXECUTION_TIME_MS,RESPONSE_SIZE_BYTES,TIMESTAMP
392,REST,Medium,codecrafters-io/build-your-own-x,474.72400000004563,91129,2024-11-14T17:56:23.746Z
392,GRAPHQL,Medium,codecrafters-io/build-your-own-x,417.10504200006835,10655,2024-11-14T17:56:24.164Z
393,REST,Medium,codecrafters-io/build-your-own-x,415.42520800000057,91129,2024-11-14T17:56:25.582Z
393,GRAPHQL,Medium,codecrafters-io/build-your-own-x,476.6055410000263,10655,2024-11-14T17:56:26.059Z
394,REST,Medium,codecrafters-io/build-your-own-x,428.1404999999795,91129,2024-11-14T17:56:27.488Z
394,GRAPHQL,Medium,codecrafters-io/build-your-own-x,582.1177499999758,10655,2024-11-14T17:56:28.070Z
395,REST,Medium,codecrafters-io/build-your-own-x,397.0335419999901,91129,2024-11-14T17:56:29.471Z
395,GRAPHQL,Medium,codecrafters-io/build-your-own-x,472.3749169999501,10655,2024-11-14T17:56:29.943Z
396,REST,Medium,codecrafters-io/build-your-own-x,407.06620899995323,91129,2024-11-14T17:56:31.352Z
396,GRAPHQL,Medium,codecrafters-io/build-your-own-x,416.2914589999709,10655,2024-11-14T17:56:31.769Z
397,REST,Medium,codecrafters-io/build-your-own-x,403.0528329999652,91129,2024-11-14T17:56:33.175Z
397,GRAPHQL,Medium,codecrafters-io/build-your-own-x,435.06762500002515,10655,2024-11-14T17:56:33.610Z
398,REST,Medium,codecrafters-io/build-your-own-x,358.3381669999799,91129,2024-11-14T17:56:34.970Z
398,GRAPHQL,Medium,codecrafters-io/build-your-own-x,465.9827499999665,10655,2024-11-14T17:56:35.436Z
399,REST,Medium,codecrafters-io/build-your-own-x,370.6344579999568,91129,2024-11-14T17:56:36.809Z
399,GRAPHQL,Medium,codecrafters-io/build-your-own-x,558.0885000000708,10655,2024-11-14T17:56:37.368Z
400,REST,Medium,codecrafters-io/build-your-own-x,385.54570799996145,91129,2024-11-14T17:56:38.755Z
400,GRAPHQL,Medium,codecrafters-io/build-your-own-x,511.77008400007617,10655,2024-11-14T17:56:39.267Z
401,REST,Medium,codecrafters-io/build-your-own-x,414.1805409999797,91129,2024-11-14T17:56:40.683Z
401,GRAPHQL,Medium,codecrafters-io/build-your-own-x,632.9315420000348,10655,2024-11-14T17:56:41.316Z
402,REST,Medium,codecrafters-io/build-your-own-x,400.0705420000013,91129,2024-11-14T17:56:42.717Z
402,GRAPHQL,Medium,codecrafters-io/build-your-own-x,442.6869580000639,10655,2024-11-14T17:56:43.160Z
403,REST,Medium,codecrafters-io/build-your-own-x,430.80554200010374,91129,2024-11-14T17:56:44.595Z
403,GRAPHQL,Medium,codecrafters-io/build-your-own-x,383.0839589999523,10655,2024-11-14T17:56:44.979Z
404,REST,Medium,codecrafters-io/build-your-own-x,413.10633300000336,91129,2024-11-14T17:56:46.393Z
404,GRAPHQL,Medium,codecrafters-io/build-your-own-x,451.4523749999935,10655,2024-11-14T17:56:46.844Z
405,REST,Medium,codecrafters-io/build-your-own-x,385.56991600000765,91129,2024-11-14T17:56:48.234Z
405,GRAPHQL,Medium,codecrafters-io/build-your-own-x,454.52195900003426,10655,2024-11-14T17:56:48.688Z
406,REST,Medium,codecrafters-io/build-your-own-x,402.3287919999566,91129,2024-11-14T17:56:50.092Z
406,GRAPHQL,Medium,codecrafters-io/build-your-own-x,541.5760419999715,10655,2024-11-14T17:56:50.634Z
407,REST,Medium,codecrafters-io/build-your-own-x,429.96341600001324,91129,2024-11-14T17:56:52.064Z
407,GRAPHQL,Medium,codecrafters-io/build-your-own-x,516.3365409999387,10655,2024-11-14T17:56:52.581Z
408,REST,Medium,codecrafters-io/build-your-own-x,404.717667000019,91129,2024-11-14T17:56:53.987Z
408,GRAPHQL,Medium,codecrafters-io/build-your-own-x,438.57662499998696,10655,2024-11-14T17:56:54.426Z
409,REST,Medium,codecrafters-io/build-your-own-x,429.28370799997356,91129,2024-11-14T17:56:55.856Z
409,GRAPHQL,Medium,codecrafters-io/build-your-own-x,511.0356669999892,10655,2024-11-14T17:56:56.367Z
410,REST,Medium,codecrafters-io/build-your-own-x,442.14045900001656,91129,2024-11-14T17:56:57.812Z
410,GRAPHQL,Medium,codecrafters-io/build-your-own-x,499.69995799998287,10655,2024-11-14T17:56:58.312Z
411,REST,Medium,codecrafters-io/build-your-own-x,374.01049999997485,91129,2024-11-14T17:56:59.688Z
411,GRAPHQL,Medium,codecrafters-io/build-your-own-x,490.2372079999186,10655,2024-11-14T17:57:00.178Z
412,REST,Medium,codecrafters-io/build-your-own-x,403.8579160000663,91129,2024-11-14T17:57:01.583Z
412,GRAPHQL,Medium,codecrafters-io/build-your-own-x,441.4773339999374,10655,2024-11-14T17:57:02.025Z
413,REST,Medium,codecrafters-io/build-your-own-x,398.23616599990055,91129,2024-11-14T17:57:03.425Z
413,GRAPHQL,Medium,codecrafters-io/build-your-own-x,386.6533749999944,10655,2024-11-14T17:57:03.812Z
414,REST,Medium,codecrafters-io/build-your-own-x,366.6398749999935,91129,2024-11-14T17:57:05.180Z
414,GRAPHQL,Medium,codecrafters-io/build-your-own-x,508.89708399993833,10655,2024-11-14T17:57:05.689Z
415,REST,Medium,codecrafters-io/build-your-own-x,451.2305420000339,91129,2024-11-14T17:57:07.143Z
415,GRAPHQL,Medium,codecrafters-io/build-your-own-x,390.45220800000243,10655,2024-11-14T17:57:07.534Z
416,REST,Medium,codecrafters-io/build-your-own-x,377.84345799998846,91129,2024-11-14T17:57:08.914Z
416,GRAPHQL,Medium,codecrafters-io/build-your-own-x,665.2181669999845,10655,2024-11-14T17:57:09.579Z
417,REST,Medium,codecrafters-io/build-your-own-x,363.733292000019,91129,2024-11-14T17:57:10.945Z
417,GRAPHQL,Medium,codecrafters-io/build-your-own-x,476.6750840001041,10655,2024-11-14T17:57:11.421Z
418,REST,Medium,codecrafters-io/build-your-own-x,401.84149999998044,91129,2024-11-14T17:57:12.825Z
418,GRAPHQL,Medium,codecrafters-io/build-your-own-x,567.2622499999125,10655,2024-11-14T17:57:13.392Z
419,REST,Medium,codecrafters-io/build-your-own-x,368.27908300003037,91129,2024-11-14T17:57:14.762Z
419,GRAPHQL,Medium,codecrafters-io/build-your-own-x,400.26500000001397,10655,2024-11-14T17:57:15.163Z
420,REST,Medium,codecrafters-io/build-your-own-x,405.8869999999879,91129,2024-11-14T17:57:16.570Z
420,GRAPHQL,Medium,codecrafters-io/build-your-own-x,584.029916999978,10655,2024-11-14T17:57:17.154Z
421,REST,Complex,codecrafters-io/build-your-own-x,1294.109749999945,625930,2024-11-14T17:57:19.461Z
421,GRAPHQL,Complex,codecrafters-io/build-your-own-x,616.4592910000356,20764,2024-11-14T17:57:20.078Z
422,REST,Complex,codecrafters-io/build-your-own-x,1034.21875,625930,2024-11-14T17:57:22.117Z
422,GRAPHQL,Complex,codecrafters-io/build-your-own-x,669.3782079999801,20764,2024-11-14T17:57:22.786Z
423,REST,Complex,codecrafters-io/build-your-own-x,855.3997090000194,625930,2024-11-14T17:57:24.645Z
423,GRAPHQL,Complex,codecrafters-io/build-your-own-x,447.4937500000233,20764,2024-11-14T17:57:25.092Z
424,REST,Complex,codecrafters-io/build-your-own-x,1064.6829579999903,625930,2024-11-14T17:57:27.160Z
424,GRAPHQL,Complex,codecrafters-io/build-your-own-x,555.5308339999756,20764,2024-11-14T17:57:27.716Z
425,REST,Complex,codecrafters-io/build-your-own-x,672.0361249999842,625930,2024-11-14T17:57:29.393Z
425,GRAPHQL,Complex,codecrafters-io/build-your-own-x,656.1747089999262,20764,2024-11-14T17:57:30.049Z
426,REST,Complex,codecrafters-io/build-your-own-x,754.3947919999482,625930,2024-11-14T17:57:31.807Z
426,GRAPHQL,Complex,codecrafters-io/build-your-own-x,524.6531660000328,20764,2024-11-14T17:57:32.332Z
427,REST,Complex,codecrafters-io/build-your-own-x,818.4902500000317,625930,2024-11-14T17:57:34.155Z
427,GRAPHQL,Complex,codecrafters-io/build-your-own-x,479.40929199999664,20764,2024-11-14T17:57:34.635Z
428,REST,Complex,codecrafters-io/build-your-own-x,643.4221249999246,625930,2024-11-14T17:57:36.287Z
428,GRAPHQL,Complex,codecrafters-io/build-your-own-x,601.6984159999993,20764,2024-11-14T17:57:36.889Z
429,REST,Complex,codecrafters-io/build-your-own-x,655.8299170000246,625930,2024-11-14T17:57:38.551Z
429,GRAPHQL,Complex,codecrafters-io/build-your-own-x,516.67425000004,20764,2024-11-14T17:57:39.068Z
430,REST,Complex,codecrafters-io/build-your-own-x,737.4035419999855,625930,2024-11-14T17:57:40.809Z
430,GRAPHQL,Complex,codecrafters-io/build-your-own-x,469.11537500005215,20764,2024-11-14T17:57:41.278Z
431,REST,Complex,codecrafters-io/build-your-own-x,681.3642499999842,625930,2024-11-14T17:57:42.962Z
431,GRAPHQL,Complex,codecrafters-io/build-your-own-x,778.5806670000311,20764,2024-11-14T17:57:43.741Z
432,REST,Complex,codecrafters-io/build-your-own-x,948.0676659999881,625930,2024-11-14T17:57:45.693Z
432,GRAPHQL,Complex,codecrafters-io/build-your-own-x,499.26533299998846,20764,2024-11-14T17:57:46.192Z
433,REST,Complex,codecrafters-io/build-your-own-x,685.8537909999723,625930,2024-11-14T17:57:47.883Z
433,GRAPHQL,Complex,codecrafters-io/build-your-own-x,551.61266600003,20764,2024-11-14T17:57:48.435Z
434,REST,Complex,codecrafters-io/build-your-own-x,794.4713749999646,625930,2024-11-14T17:57:50.241Z
434,GRAPHQL,Complex,codecrafters-io/build-your-own-x,606.3840840000194,20764,2024-11-14T17:57:50.848Z
435,REST,Complex,codecrafters-io/build-your-own-x,751.6524170000339,625930,2024-11-14T17:57:52.604Z
435,GRAPHQL,Complex,codecrafters-io/build-your-own-x,582.3777499999851,20764,2024-11-14T17:57:53.186Z
436,REST,Complex,codecrafters-io/build-your-own-x,660.469458000036,625930,2024-11-14T17:57:54.851Z
436,GRAPHQL,Complex,codecrafters-io/build-your-own-x,604.4564580000006,20764,2024-11-14T17:57:55.456Z
437,REST,Complex,codecrafters-io/build-your-own-x,851.6450000000186,625930,2024-11-14T17:57:57.312Z
437,GRAPHQL,Complex,codecrafters-io/build-your-own-x,436.4461669999873,20764,2024-11-14T17:57:57.748Z
438,REST,Complex,codecrafters-io/build-your-own-x,614.6801249999553,625930,2024-11-14T17:57:59.367Z
438,GRAPHQL,Complex,codecrafters-io/build-your-own-x,594.5434999999125,20764,2024-11-14T17:57:59.962Z
439,REST,Complex,codecrafters-io/build-your-own-x,704.7500830000499,625930,2024-11-14T17:58:01.668Z
439,GRAPHQL,Complex,codecrafters-io/build-your-own-x,637.5972920000786,20764,2024-11-14T17:58:02.306Z
440,REST,Complex,codecrafters-io/build-your-own-x,759.4256250000326,625930,2024-11-14T17:58:04.068Z
440,GRAPHQL,Complex,codecrafters-io/build-your-own-x,568.344000000041,20764,2024-11-14T17:58:04.637Z
441,REST,Complex,codecrafters-io/build-your-own-x,675.0701659999322,625930,2024-11-14T17:58:06.317Z
441,GRAPHQL,Complex,codecrafters-io/build-your-own-x,710.0328749999171,20764,2024-11-14T17:58:07.027Z
442,REST,Complex,codecrafters-io/build-your-own-x,768.4755420000292,625930,2024-11-14T17:58:08.798Z
442,GRAPHQL,Complex,codecrafters-io/build-your-own-x,611.3678749999963,20764,2024-11-14T17:58:09.410Z
443,REST,Complex,codecrafters-io/build-your-own-x,717.5449589999625,625930,2024-11-14T17:58:11.130Z
443,GRAPHQL,Complex,codecrafters-io/build-your-own-x,557.3558750000084,20764,2024-11-14T17:58:11.688Z
444,REST,Complex,codecrafters-io/build-your-own-x,806.313582999981,625930,2024-11-14T17:58:13.497Z
444,GRAPHQL,Complex,codecrafters-io/build-your-own-x,439.4822920000879,20764,2024-11-14T17:58:13.937Z
445,REST,Complex,codecrafters-io/build-your-own-x,768.1508749999339,625930,2024-11-14T17:58:15.714Z
445,GRAPHQL,Complex,codecrafters-io/build-your-own-x,646.0874159999657,20764,2024-11-14T17:58:16.360Z
446,REST,Complex,codecrafters-io/build-your-own-x,716.7229999999981,625930,2024-11-14T17:58:18.084Z
446,GRAPHQL,Complex,codecrafters-io/build-your-own-x,417.66808400000446,20764,2024-11-14T17:58:18.502Z
447,REST,Complex,codecrafters-io/build-your-own-x,700.6179580000462,625930,2024-11-14T17:58:20.206Z
447,GRAPHQL,Complex,codecrafters-io/build-your-own-x,542.2714580000611,20764,2024-11-14T17:58:20.748Z
448,REST,Complex,codecrafters-io/build-your-own-x,805.2403749999357,625930,2024-11-14T17:58:22.560Z
448,GRAPHQL,Complex,codecrafters-io/build-your-own-x,658.3223330000183,20764,2024-11-14T17:58:23.219Z
449,REST,Complex,codecrafters-io/build-your-own-x,661.6919579999521,625930,2024-11-14T17:58:24.884Z
449,GRAPHQL,Complex,codecrafters-io/build-your-own-x,574.4201250000624,20764,2024-11-14T17:58:25.458Z
450,REST,Complex,codecrafters-io/build-your-own-x,635.6062920000404,625930,2024-11-14T17:58:27.097Z
450,GRAPHQL,Complex,codecrafters-io/build-your-own-x,631.8157079999801,20764,2024-11-14T17:58:27.729Z
